Story;Column;Load;Loc;P;V2;V3;T;M2;M3
STORY7;C1;SS13 MIN;1.35;-21.05;0.91;-5.44;-0.222;-1.255;-7.906
STORY7;C1;SS13 MIN;1.62;-20.87;0.91;-5.44;-0.222;-2.117;-8.602
STORY7;C1;SS13 MIN;1.89;-20.7;0.91;-5.44;-0.222;-3.015;-9.324
STORY7;C1;SS13 MIN;2.16;-20.53;0.91;-5.44;-0.222;-3.923;-10.068
STORY7;C1;SS13 MIN;2.43;-20.36;0.91;-5.44;-0.222;-4.835;-10.834
STORY7;C1;SS13 MIN;2.7;-20.19;0.91;-5.44;-0.222;-5.747;-11.62
STORY6;C1;SS01;0;-80.94;4.86;-2.36;-0.056;-3.51;6.371
STORY6;C1;SS01;0.27;-80.66;4.86;-2.36;-0.056;-2.869;5.06
STORY6;C1;SS01;0.54;-80.37;4.86;-2.36;-0.056;-2.226;3.748
STORY6;C1;SS01;0.81;-80.09;4.86;-2.36;-0.056;-1.583;2.437
STORY6;C1;SS01;1.08;-79.8;4.86;-2.36;-0.056;-0.939;1.125
STORY6;C1;SS01;1.35;-79.52;4.86;-2.36;-0.056;-0.295;-0.186
STORY6;C1;SS01;1.62;-79.23;4.86;-2.36;-0.056;0.35;-1.498
STORY6;C1;SS01;1.89;-78.95;4.86;-2.36;-0.056;0.994;-2.809
STORY6;C1;SS01;2.16;-78.66;4.86;-2.36;-0.056;1.638;-4.121
STORY6;C1;SS01;2.43;-78.38;4.86;-2.36;-0.056;2.281;-5.432
STORY6;C1;SS01;2.7;-78.09;4.86;-2.36;-0.056;2.924;-6.743
STORY6;C1;SS02;0;-80.98;4.91;-2.38;-0.051;-3.521;6.572
STORY6;C1;SS02;0.27;-80.69;4.91;-2.38;-0.051;-2.873;5.246
STORY6;C1;SS02;0.54;-80.41;4.91;-2.38;-0.051;-2.224;3.92
STORY6;C1;SS02;0.81;-80.12;4.91;-2.38;-0.051;-1.574;2.594
STORY6;C1;SS02;1.08;-79.84;4.91;-2.38;-0.051;-0.924;1.267
STORY6;C1;SS02;1.35;-79.55;4.91;-2.38;-0.051;-0.273;-0.059
STORY6;C1;SS02;1.62;-79.26;4.91;-2.38;-0.051;0.378;-1.386
STORY6;C1;SS02;1.89;-78.98;4.91;-2.38;-0.051;1.029;-2.712
STORY6;C1;SS02;2.16;-78.69;4.91;-2.38;-0.051;1.679;-4.038
STORY6;C1;SS02;2.43;-78.41;4.91;-2.38;-0.051;2.329;-5.364
STORY6;C1;SS02;2.7;-78.12;4.91;-2.38;-0.051;2.978;-6.69
STORY6;C1;SS03;0;-58.97;3.73;-1.62;-0.043;-2.377;5.093
STORY6;C1;SS03;0.27;-58.68;3.73;-1.62;-0.043;-1.938;4.086
STORY6;C1;SS03;0.54;-58.4;3.73;-1.62;-0.043;-1.497;3.079
STORY6;C1;SS03;0.81;-58.11;3.73;-1.62;-0.043;-1.056;2.071
STORY6;C1;SS03;1.08;-57.82;3.73;-1.62;-0.043;-0.614;1.064
STORY6;C1;SS03;1.35;-57.54;3.73;-1.62;-0.043;-0.172;0.057
STORY6;C1;SS03;1.62;-57.25;3.73;-1.62;-0.043;0.269;-0.951
STORY6;C1;SS03;1.89;-56.97;3.73;-1.62;-0.043;0.711;-1.958
STORY6;C1;SS03;2.16;-56.68;3.73;-1.62;-0.043;1.153;-2.966
STORY6;C1;SS03;2.43;-56.4;3.73;-1.62;-0.043;1.594;-3.973
STORY6;C1;SS03;2.7;-56.11;3.73;-1.62;-0.043;2.034;-4.98
STORY6;C1;SS04;0;-75.47;4.62;-2.19;-0.049;-3.235;6.202
STORY6;C1;SS04;0.27;-75.19;4.62;-2.19;-0.049;-2.639;4.956
STORY6;C1;SS04;0.54;-74.9;4.62;-2.19;-0.049;-2.042;3.71
STORY6;C1;SS04;0.81;-74.62;4.62;-2.19;-0.049;-1.445;2.463
STORY6;C1;SS04;1.08;-74.33;4.62;-2.19;-0.049;-0.846;1.216
STORY6;C1;SS04;1.35;-74.05;4.62;-2.19;-0.049;-0.248;-0.03
STORY6;C1;SS04;1.62;-73.76;4.62;-2.19;-0.049;0.351;-1.277
STORY6;C1;SS04;1.89;-73.48;4.62;-2.19;-0.049;0.949;-2.524
STORY6;C1;SS04;2.16;-73.19;4.62;-2.19;-0.049;1.547;-3.77
STORY6;C1;SS04;2.43;-72.91;4.62;-2.19;-0.049;2.145;-5.017
STORY6;C1;SS04;2.7;-72.62;4.62;-2.19;-0.049;2.742;-6.263
STORY6;C1;SS05;0;-58.97;3.73;-1.62;-0.043;-2.377;5.093
STORY6;C1;SS05;0.27;-58.68;3.73;-1.62;-0.043;-1.938;4.086
STORY6;C1;SS05;0.54;-58.4;3.73;-1.62;-0.043;-1.497;3.079
STORY6;C1;SS05;0.81;-58.11;3.73;-1.62;-0.043;-1.056;2.071
STORY6;C1;SS05;1.08;-57.82;3.73;-1.62;-0.043;-0.614;1.064
STORY6;C1;SS05;1.35;-57.54;3.73;-1.62;-0.043;-0.172;0.057
STORY6;C1;SS05;1.62;-57.25;3.73;-1.62;-0.043;0.269;-0.951
STORY6;C1;SS05;1.89;-56.97;3.73;-1.62;-0.043;0.711;-1.958
STORY6;C1;SS05;2.16;-56.68;3.73;-1.62;-0.043;1.153;-2.966
STORY6;C1;SS05;2.43;-56.4;3.73;-1.62;-0.043;1.594;-3.973
STORY6;C1;SS05;2.7;-56.11;3.73;-1.62;-0.043;2.034;-4.98
STORY6;C1;SS06 MAX;0;-49.94;12.4;1.65;0.171;2.085;12.672
STORY6;C1;SS06 MAX;0.27;-49.66;12.4;1.65;0.171;1.644;12.226
STORY6;C1;SS06 MAX;0.54;-49.37;12.4;1.65;0.171;1.209;12.371
STORY6;C1;SS06 MAX;0.81;-49.09;12.4;1.65;0.171;0.787;12.924
STORY6;C1;SS06 MAX;1.08;-48.8;12.4;1.65;0.171;0.404;13.732
STORY6;C1;SS06 MAX;1.35;-48.52;12.4;1.65;0.171;0.509;14.7
STORY6;C1;SS06 MAX;1.62;-48.23;12.4;1.65;0.171;1.476;15.769
STORY6;C1;SS06 MAX;1.89;-47.95;12.4;1.65;0.171;2.692;16.906
STORY6;C1;SS06 MAX;2.16;-47.66;12.4;1.65;0.171;3.98;18.09
STORY6;C1;SS06 MAX;2.43;-47.37;12.4;1.65;0.171;5.29;19.307
STORY6;C1;SS06 MAX;2.7;-47.09;12.4;1.65;0.171;6.607;20.547
STORY6;C1;SS06 MIN;0;-67.99;-4.94;-4.88;-0.256;-6.84;-2.486
STORY6;C1;SS06 MIN;0.27;-67.7;-4.94;-4.88;-0.256;-5.519;-4.055
STORY6;C1;SS06 MIN;0.54;-67.42;-4.94;-4.88;-0.256;-4.203;-6.214
STORY6;C1;SS06 MIN;0.81;-67.13;-4.94;-4.88;-0.256;-2.899;-8.781
STORY6;C1;SS06 MIN;1.08;-66.85;-4.94;-4.88;-0.256;-1.632;-11.604
STORY6;C1;SS06 MIN;1.35;-66.56;-4.94;-4.88;-0.256;-0.854;-14.587
STORY6;C1;SS06 MIN;1.62;-66.28;-4.94;-4.88;-0.256;-0.937;-17.671
STORY6;C1;SS06 MIN;1.89;-65.99;-4.94;-4.88;-0.256;-1.27;-20.823
STORY6;C1;SS06 MIN;2.16;-65.71;-4.94;-4.88;-0.256;-1.675;-24.021
STORY6;C1;SS06 MIN;2.43;-65.42;-4.94;-4.88;-0.256;-2.103;-27.252
STORY6;C1;SS06 MIN;2.7;-65.14;-4.94;-4.88;-0.256;-2.539;-30.507
STORY6;C1;SS07 MAX;0;-45.61;9.62;4.28;0.318;5.284;9.697
STORY6;C1;SS07 MAX;0.27;-45.32;9.62;4.28;0.318;4.115;8.934
STORY6;C1;SS07 MAX;0.54;-45.04;9.62;4.28;0.318;2.947;8.65
STORY6;C1;SS07 MAX;0.81;-44.75;9.62;4.28;0.318;1.788;8.703
STORY6;C1;SS07 MAX;1.08;-44.47;9.62;4.28;0.318;0.665;8.952
STORY6;C1;SS07 MAX;1.35;-44.18;9.62;4.28;0.318;0.608;9.313
STORY6;C1;SS07 MAX;1.62;-43.9;9.62;4.28;0.318;2.458;9.742
STORY6;C1;SS07 MAX;1.89;-43.61;9.62;4.28;0.318;4.467;10.214
STORY6;C1;SS07 MAX;2.16;-43.33;9.62;4.28;0.318;6.507;10.713
STORY6;C1;SS07 MAX;2.43;-43.04;9.62;4.28;0.318;8.554;11.232
STORY6;C1;SS07 MAX;2.7;-42.75;9.62;4.28;0.318;10.602;11.765
STORY6;C1;SS07 MIN;0;-72.32;-2.16;-7.51;-0.403;-10.039;0.488
STORY6;C1;SS07 MIN;0.27;-72.04;-2.16;-7.51;-0.403;-7.99;-0.762
STORY6;C1;SS07 MIN;0.54;-71.75;-2.16;-7.51;-0.403;-5.941;-2.493
STORY6;C1;SS07 MIN;0.81;-71.47;-2.16;-7.51;-0.403;-3.9;-4.56
STORY6;C1;SS07 MIN;1.08;-71.18;-2.16;-7.51;-0.403;-1.893;-6.824
STORY6;C1;SS07 MIN;1.35;-70.9;-2.16;-7.51;-0.403;-0.953;-9.2
STORY6;C1;SS07 MIN;1.62;-70.61;-2.16;-7.51;-0.403;-1.919;-11.644
STORY6;C1;SS07 MIN;1.89;-70.33;-2.16;-7.51;-0.403;-3.045;-14.13
