Story;Label;DesignSect;Station;DesignOpt;Status;PMMCombo;AsMin;As;CornerBarAs;Mid Bar As;PMMRatio;VMajCombo;VMajRebar;VMinCombo;VMinRebar;WarnMsg;ErrMsg
P1;C8;C60x120H560;1.44;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C8;C60x120H560;1.8;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C8;C60x120H560;2.16;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C8;C60x120H560;2.52;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C8;C60x120H560;2.88;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C8;C60x120H560;3.24;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C8;C60x120H560;3.6;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C9;C60x100H560;0;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C9;C60x100H560;0.36;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C9;C60x100H560;0.72;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C9;C60x100H560;1.08;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C9;C60x100H560;1.44;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C9;C60x100H560;1.8;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C9;C60x100H560;2.16;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C9;C60x100H560;2.52;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C9;C60x100H560;2.88;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C9;C60x100H560;3.24;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C9;C60x100H560;3.6;Design;No Message;SU14-I=1.1;0.006;0.006;0.0003;0.0003;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C10;C60x120H560;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C10;C60x120H560;0.36;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C10;C60x120H560;0.72;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C10;C60x120H560;1.08;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C10;C60x120H560;1.44;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C10;C60x120H560;1.8;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C10;C60x120H560;2.16;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C10;C60x120H560;2.52;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C10;C60x120H560;2.88;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C10;C60x120H560;3.24;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C10;C60x120H560;3.6;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C11;C100x50H350;0;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C11;C100x50H350;0.37;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C11;C100x50H350;0.74;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C11;C100x50H350;1.11;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C11;C100x50H350;1.48;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C11;C100x50H350;1.85;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C11;C100x50H350;2.22;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C11;C100x50H350;2.59;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C11;C100x50H350;2.96;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C11;C100x50H350;3.33;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C11;C100x50H350;3.7;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C12;C50x100H350;0;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C12;C50x100H350;0.37001;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C12;C50x100H350;0.74001;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C12;C50x100H350;1.11002;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C12;C50x100H350;1.48003;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C12;C50x100H350;1.85004;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C12;C50x100H350;2.22004;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C12;C50x100H350;2.59005;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C12;C50x100H350;2.96006;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C12;C50x100H350;3.33006;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C12;C50x100H350;3.70007;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;0;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;0.36;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;0.72;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;1.05;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;1.05;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;1.08;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;1.44;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;1.8;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;2.1;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;2.1;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;2.16;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;2.52;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;2.88;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;3.15;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;3.15;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;3.24;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C13;C150x60H560;3.6;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;0.36;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;0.72;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;1.05;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;1.05;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;1.08;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;1.44;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;1.8;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;2.1;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;2.1;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;2.16;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;2.52;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;2.88;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;3.15;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;3.15;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;3.24;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C14;C150x50H560;3.6;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU13-I=1.1;0.00056;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;0.36;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;0.72;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;1.05;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;1.05;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;1.08;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;1.44;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;1.8;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;2.1;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;2.1;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;2.16;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;2.52;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;2.88;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;3.15;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;3.15;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;3.24;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C15;C150x50H560;3.6;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;0.36;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;0.72;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;1.05;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;1.05;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;1.08;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;1.44;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;1.8;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;2.1;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;2.1;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;2.16;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;2.52;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;2.88;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;3.15;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;3.15;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;3.24;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C16;C120x60H560;3.6;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C1;C150x60H560;0;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C1;C150x60H560;0.28;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C1;C150x60H560;0.56;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C1;C150x60H560;0.84;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C1;C150x60H560;1.12;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C1;C150x60H560;1.4;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C1;C150x60H560;1.68;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C1;C150x60H560;1.96;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C1;C150x60H560;2.24;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C1;C150x60H560;2.52;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C1;C150x60H560;2.8;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C2;C150x50H560;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C2;C150x50H560;0.28;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C2;C150x50H560;0.56;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C2;C150x50H560;0.84;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C2;C150x50H560;1.12;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C2;C150x50H560;1.4;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C2;C150x50H560;1.68;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C2;C150x50H560;1.96;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C2;C150x50H560;2.24;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C2;C150x50H560;2.52;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C2;C150x50H560;2.8;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C3;C150x50H560;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C3;C150x50H560;0.28;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C3;C150x50H560;0.56;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C3;C150x50H560;0.84;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C3;C150x50H560;1.12;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C3;C150x50H560;1.4;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C3;C150x50H560;1.68;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C3;C150x50H560;1.96;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C3;C150x50H560;2.24;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C3;C150x50H560;2.52;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C3;C150x50H560;2.8;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C4;C120x60H560;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C4;C120x60H560;0.28;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C4;C120x60H560;0.56;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C4;C120x60H560;0.84;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C4;C120x60H560;1.12;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C4;C120x60H560;1.4;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C4;C120x60H560;1.68;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
B1;C4;C120x60H560;1.96;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
